REFID,OLDREFID,LASTUPDATE,OPERATOR,SITENAME,TECHTYPE,STORTYPE,STCOLREFID,INSTCAP,CHPENAB,ROBAND,FITTARIFF,CFDCAP,TURBCAP,TURBNUM,TURBHT,MOUNTTYPE,DEVSTAT,DEVSTATSHT,ADDRESS,COUNTY,REGION,COUNTRY,POSTCODE,EASTING,NORTHING,PLANAUTH,PLANAPPREF,APPEALREF,SOSREF,SOSINTTYPE,JUDREV,OFFWINDRND,PLANAPPSUB,PLANAPPWD,PLANPREFU,APPEALLODG,APPEALWD,APPEALREFU,APPEALGR,PLANPGR,SOSINT,SOSREFU,SOSGR,PLANPEXP,UNDERCONST,OPDATE,LAT,LNG,OPFLAG,GEOSRC
3127,N00077W,24/11/2015,Scottish Power Renewables,Inverliever,Wind Onshore,,,47.5,,,,,,17,,,Planning Permission Refused,Application Refused,"Inverliever Forest
Former Estate",Strathclyde,Scotland,Scotland,,191000,712000,Argyll and Bute Council,04/02070/DET,,,,,,19/11/2002,,24/8/2005,,,,,,,,,,,,56.254377,-5.375494,N,REPD
3128,N00078W,15/9/2010,Wind Prospect,Bicker Fen,Wind Onshore,,,26.7,,,,,2.00,13,,,Operational,Operational,"Bicker Fen, Bicker, Boston, Lincolnshire",Lincolnshire,East Midlands,England,,519870,339325,Boston Borough Council,B/03/0189,,,,,,10/3/2003,,,,,,,15/10/2004,,,,,1/6/2006,28/7/2008,52.937967,-0.217806,Y,REPD
3129,N00079W,6/5/2009,Powergen / Wind Prospects,Stags Holt,Wind Onshore,,,18.0,,,,,2.00,9,,,Operational,Operational,"March
Cambridgeshire",Cambridgeshire,Eastern,England,,544000,299000,Fenland District Council,F/YR01/1269/F,,,,,,21/12/2001,,,,,,,23/5/2002,,,,,1/4/2007,1/10/2007,52.569787,0.123310,Y,REPD
3130,N00081W,5/1/2015,Greencoat UK Wind,Tappaghan,Wind Onshore,,,19.5,,,,,1.50,13,,,Operational,Operational,"Lack, Tappaghan Mountains, Northern Ireland",Co. Fermanagh,Northern Ireland,Northern Ireland,,31856,531807,Northern Ireland Planning Service,L/2002/1042/F,,,,,,1/8/2002,,,,,,,3/11/2003,,,,,,1/2/2005,54.547076,-7.694776,Y,REPD
3131,N00082W,8/10/2013,B9 Wind Farm Developments,Garrane,Wind Onshore,,,17.5,,,,,1.00,10,,,Planning Application Withdrawn,Application Withdrawn,"Close to border,
Mullaghfad,
Corraleek,
Fermanagh
Northern Ireland",Co. Fermanagh,Northern Ireland,Northern Ireland,,36019,519875,Northern Ireland Planning Service,L/2001/1346/F,,,,,,,8/10/2013,,,,,,,,,,,,,54.443356,-7.616029,N,REPD
3132,N00083W,6/5/2009,Fenland Windfarms Ltd,Glass Moor,Wind Onshore,,,16.0,,,,,2.00,8,,,Operational,Operational,"Glass Moor
Near Pondersbridge
Cambridgeshire",Cambridgeshire,Eastern,England,,528421,292867,Fenland District Council,S/YR02/1327,,,,,,25/11/2002,,,,,,,30/5/2003,,,,,,1/12/2005,52.518580,-0.108782,Y,REPD
3133,N00084W,6/5/2009,Wind Prospect,Gedney Marsh,Wind Onshore,,,12.0,,,,,2.00,6,,,Operational,Operational,"Gedney Marsh
Gedney Drove End
Lincolnshire",Lincolnshire,East Midlands,England,,542014,328596,South Holland District Council,H06/0035/03,,,,,,14/1/2003,,,,,,,27/9/2003,,,,,1/5/2006,15/7/2008,52.836190,0.106790,Y,REPD
3135,N00088W,6/5/2009,RDC Scotland (Renewable Development Co.),Ben Aketil,Wind Onshore,,,23.0,,,,,2.30,10,,,Operational,Operational,"Ben Aketil
Feorlig
Dunvegan",Highland,Scotland,Scotland,,132500,846500,Highland Council,SL2002275,,,,,,30/8/2002,,,,,,,5/9/2005,,,,,,1/9/2007,57.429781,-6.458326,Y,REPD
3136,N00091W,24/4/2008,Airtricity,Bracco / Black Hill,Wind Onshore,,,72.5,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,Site located by the M8 between Glasgow and Edinburgh,Strathclyde,Scotland,Scotland,,283434,665432,Scottish Government (S36),,,,,,,,24/4/2008,,,,,,,,,,,,,55.867913,-3.864290,N,REPD
3137,N00092W,10/6/2009,G. Y. McNay Trust (a front for National Wind Power),Wandystead,Wind Onshore,,,3.9,,,,,,,,,Appeal Refused,Application Refused,"Land Adjacent to A697,
Edlingham",Northumberland,North East,England,,409250,606590,Northumberland County Council,A/2002/0013,Q2908/A/02?1099718,,,,,7/1/2002,,26/6/2002,,,1/5/2004,,,,,,,,,55.353247,-1.855678,N,REPD
3138,N00093W,14/11/2005,Mark Caudwell Ltd,Orby Windfarm,Wind Onshore,,,30.0,,,,,,20,,,Planning Permission Refused,Application Refused,"Marsh Lane, Orby, Skegness, Lincolnshire",Lincolnshire,East Midlands,England,PE24 5JA,551500,367500,East Lindsey District Council,134/2016/02,APP/D2510-A-03-1121492,,,,,6/12/2002,,5/6/2003,,,,,,,,,,,,53.183056,0.265718,N,REPD
3139,N00096W,22/4/2008,Lewis WindPower (a joint venture between British Energy Renewables and AMEC WIND),Lewis Wind Farm (Barvas Moor),Wind Onshore,,,652.0,,,,,3.09,176,,,Planning Permission Refused,Application Refused,"North Lewis
Isle of Lewis",Western Isles,Scotland,Scotland,,142695,934003,Scottish Government (S36),,,,,,,3/11/2004,,21/4/2008,,,,,,,,,,,,58.219368,-6.383339,N,REPD
3140,N00097W,29/9/2005,Matthew Partridge,Baydon Meadows,Wind Onshore,,,1.3,,,,,,1,,,Planning Permission Refused,Application Refused,"Baydon Road
Lambourne
Hungerford
Berkshire",Berkshire,South East,England,,432302,178781,West Berkshire Council,02/02495/FUL,,,,,,27/11/2002,,12/11/2003,,,,,,,,,,,,51.507043,-1.535957,N,REPD
3141,N00100W,12/8/2005,Saxon Fisheries Ltd,Ash Wind Farm,Wind Onshore,,,2.0,,,,,,,,,Planning Permission Refused,Application Refused,"North of Ash
Near Westmarsh
Dover",Kent,South East,England,,627500,161500,Dover District Council,DOV03/9,,,,,,3/1/2003,,27/2/2003,,,,,,,,,,,,51.307128,1.262670,N,REPD
3142,N00101W,24/11/2015,Scottish Power Renewables,Hunterstone,Wind Onshore,,,30.0,,,,,,,,,Planning Permission Refused,Application Refused,"Fairlie
North Ayreshire",Strathclyde,Scotland,Scotland,,221045,655240,North Ayrshire Council,N/03/0076/PP,P/PPA/310/88,,,,,30/1/2003,,8/12/2003,,,,,,,,,,,,55.757327,-4.853401,N,REPD
3143,N00102W,2/9/2003,The Huntsham Estate,Nine Ash Cross,Wind Onshore,,,4.1,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,Tiverton,Devon,South West,England,,295242,112463,Mid Devon District Council,4/52/2002/2879,,,,,,,2/9/2003,,,,,,,,,,,,,50.902100,-3.491170,N,REPD
3144,N00103W,29/6/2011,National Wind Power,Cricket St Thomas,Wind Onshore,,,3.9,,,,,,3,,,Planning Application Withdrawn,Application Withdrawn,"Cricket St Thomas
Winsham Parish Estate",Somerset,South West,England,,337500,108500,South Somerset District Council,02/01865/FUL,,,,,,,29/6/2011,,,,,,,,,,,,,50.872596,-2.889623,N,REPD
3145,N00104W,26/11/2004,Eco-Energy Group,Old Quarrington (A),Wind Onshore,,,2.0,,,,,,,,,Planning Permission Refused,Application Refused,"Land near Old Quarrington
Durham City",County Durham,North East,England,,432500,537500,Durham County Council,4/02/549,,,,,,14/6/2002,,9/8/2002,,,,,,,,,,,,54.731447,-1.496848,N,REPD
3146,N00109W,9/6/2010,Renewable Energy Systems (RES),Cambusmore,Wind Onshore,,,49.5,,,,,1.50,33,,,Planning Application Withdrawn,Application Withdrawn,"Dornoch, Highlands",Highland,Scotland,Scotland,,279641,889390,Highland Council,SU2003383,,,,,,,9/6/2010,,,,,,,,,,,,,57.877677,-4.031100,N,REPD
3147,N00110W,6/5/2009,RWE npower,Knabs Ridge Windfarm,Wind Onshore,,,16.0,,,,,2.00,8,,,Operational,Operational,"Land between Skipton Road and Penny Pot Lane, Selliscliffe, Harrogate",North Yorkshire,Yorkshire and Humber,England,,423069,455946,Harrogate Borough Council,6.99.144.B.EIAMAG,,,,,,23/4/2004,,4/11/2004,,,,,,,,,,1/3/2007,22/4/2008,53.999051,-1.649581,Y,REPD
3148,N00112W,2/12/2004,Private Developer,Cairn Brae Wind Turbine,Wind Onshore,,,1.3,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,"Pyworthy
Torridge",Devon,South West,England,,231500,102500,Torridge District Council,1/1683/2002,,,,,,,2/12/2004,,,,,,,,,,,,,50.797496,-4.392399,N,REPD
3149,N00113W,3/5/2012,Renewable Energy Systems (RES),Kelburn,Wind Onshore,,,28.0,,,,,2.00,14,,,Operational,Operational,"Largs
North Ayrshire",Strathclyde,Scotland,Scotland,,224000,655000,North Ayrshire Council,N/04/00786/PP,,,,,,9/7/2004,,26/2/2007,,,,10/8/2009,10/8/2009,,,,,1/11/2010,2/5/2012,55.756256,-4.806219,Y,REPD
3150,N00114W,15/11/2005,Parker Farms of Leicester / National Wind Power,Choseley Farm,Wind Onshore,,,1.8,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,Chosely Farm,Norfolk,Eastern,England,,574300,340740,King's Lynn and West Norfolk Borough Council,2/02/0125/F,,,,,,,15/11/2005,,,,,,,,,,,,,52.935782,0.592097,N,REPD
3151,N00116W,17/8/2004,West Coast Windfarms Ltd,Monashee,Wind Onshore,,,15.0,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,"Drake Myre
Grantshouse",Borders,Scotland,Scotland,,380651,665727,Scottish Borders Council,02/01319FUL,,,,,,14/8/2002,30/3/2004,,,,,,,,,,,,,55.884293,-2.310888,N,REPD
3152,N00117W,27/10/2005,Private Developer,Cefn Coed,Wind Onshore,,,3.9,,,,,,,,,Planning Permission Refused,Application Refused,"Cefn Coed,
Glyn Ceriog
Llangollen,
Wrexham
LL20 7BY",Clwyd,Wales,Wales,,320526,336486,Wrexham County Borough Council,P/2002/0538,,,,,,22/5/2002,,9/9/2002,,,,,,,,,,,,52.919903,-3.183477,N,REPD
3153,N00119W,16/4/2005,Private Developer,Lluest Wen Energy Centre,Wind Onshore,,,2.6,,,,,,,,,Planning Permission Refused,Application Refused,"Land at Ffermdy Lluest Wen, Llangynwyd, Maesteg",Mid Glamorgan,Wales,Wales,,284000,189000,Bridgend County Borough Council,02/0704/FUL/DCD,,,,,,28/6/2002,,1/10/2002,,,,,,,,,,,,51.587878,-3.675801,N,REPD
3154,N00120W,15/11/2005,Ecotricity,Sedgeford,Wind Onshore,,,10.8,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,"Off Sedgeford Road
King's Lynn and West Norfolk",Norfolk,Eastern,England,,570780,335130,King's Lynn and West Norfolk Borough Council,2/02/1616/F,,,,,,,15/11/2005,,,,,,,,,,,,,52.886531,0.536831,N,REPD
3155,N00121W,31/3/2015,REG Windpower,Ramsey 1,Wind Onshore,,,1.8,,,,,1.80,1,,,Operational,Operational,"Rear of Packing Station
St Mary's Road
Ramsey
Cambs",Cambridgeshire,Eastern,England,,528800,284900,Huntingdonshire District Council,0300478/FUL,,,,,,11/3/2003,,,,,,,23/4/2004,,,,,,30/9/2008,52.446906,-0.106276,Y,REPD
3156,N00122W,29/11/2005,Private Developer,Penpell Wind Cluster,Wind Onshore,,,2.6,,,,,,2,,,Planning Permission Refused,Application Refused,"Penpell Farm, Par, Cornwall",Cornwall,South West,England,PL24 2SA,207780,55000,Cornwall Council,301146,APP/Q0830/A/05/1189328,,,,,12/6/2003,,1/4/2005,,,,,,,,,,,,50.363423,-4.704053,N,REPD
3157,N00123W,4/12/2009,Ecotricity,Bambers Farm,Wind Onshore,,,9.6,,,,,0.60,8,,,Operational,Operational,"Mile Lane, Mablethorpe, Lincolnshire",Lincolnshire,East Midlands,England,,549195,382820,East Lindsey District Council,N/110/00269/03,,,,,,18/2/2003,,15/6/2003,,,,,,,,,,,1/11/2004,53.321311,0.238425,Y,REPD
3158,N00124W,5/8/2011,Ecotricity,Ford Wind Park - Dagenham,Wind Onshore,,,5.9,,,,,2.96,2,,,Operational,Operational,"Ford Motor Company Estate
Kent Avenue
Dagenham",London,London,England,,549327,182167,Barking and Dagenham London Borough Council,DC/03/00/201,,,,,,7/3/2003,,,,,,,16/7/2003,,,,,,17/6/2004,51.518691,0.150858,Y,REPD
3159,N00126W,22/9/2004,Ecotricity,Swaffham Plashes II,Wind Onshore,,,1.8,,,,,1.79,1,,,Operational,Operational,"Old Sporle Road
Swaffham",Norfolk,Eastern,England,,582760,310085,Breckland Council,3PL/2001/1505/F,,,,,,11/12/2001,,,,,,,30/9/2002,,,,,,15/7/2003,52.657704,0.700722,Y,REPD
3160,N00127W,7/12/2010,Ecotricity,Shipdham Wind Park,Wind Onshore,,,4.0,,,,,2.00,2,,,Planning Permission Refused,Application Refused,"Wood Farm
Church Lane
Shipdham",Norfolk,Eastern,England,,595832,307429,Breckland Council,3PL/2002/0004,,,,,,3/1/2002,,17/12/2002,,,,,,,,,,,,52.629300,0.892161,N,REPD
3161,N00129W,6/5/2009,Ecotricity,Shooters Bottom Wind Park,Wind Onshore,,,2.0,,,,,2.00,1,,,Operational,Operational,"Shooters Bottom, Chewton Mendip,",Somerset,South West,England,,359380,150740,Mendip District Council,116407-000,,,,,,15/9/2003,,24/5/2005,,,,18/5/2006,18/5/2006,,,,,,16/6/2008,51.254365,-2.583442,Y,REPD
3162,N00130W,29/6/2011,Private Developer,Rockery Farm,Wind Onshore,,,2.0,,,,,2.00,1,,,Abandoned,Abandoned,"Broadway
Bourn
CB3 7TA",Cambridgeshire,Eastern,England,,533065,258036,South Cambridgeshire District Council,S1569/02/F,,,,,,2/8/2002,,,,,,,17/6/2007,,,,,,,52.204508,-0.054177,N,REPD
3164,N00133W,5/12/2008,National Wind Power,Cheverton Down,Wind Onshore,,,1.2,,,,,0.60,2,,,Abandoned,Abandoned,Isle of Wight,Isle of Wight,South East,England,,444250,84250,Isle of Wight Council,,,,,,,31/5/2001,,,,,,,20/11/2002,,,,,,,50.656243,-1.375368,N,REPD
3166,N00137W,18/10/2005,Orkney Sustainable Energy,Hill of Garvock Wind Energy Project,Wind Onshore,,,15.0,,,,,2.50,6,,,Planning Application Withdrawn,Application Withdrawn,"East Bradieston Farm
Laruencekirk",Grampian,Scotland,Scotland,,370000,770000,Aberdeenshire Council,SO 30676PF,,,,,,,18/10/2005,,,,,,,,,,,,,56.820509,-2.493093,N,REPD
3167,N00143W,8/10/2013,Airtricity,Slieve Beagh,Wind Onshore,,,30.0,,,,,2.00,12,,,Planning Application Withdrawn,Application Withdrawn,"Slieve Beagh, Outside Clogher, County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,68890,516118,Northern Ireland Planning Service,M/2003/0999/F,,,,,,,8/10/2013,,,,,,,,,,,,,54.432193,-7.106994,N,REPD
3168,N00144W,2/8/2017,Bessy Bell Windfarm,Bessy Bell Extension,Wind Onshore,,,9.0,,,,,1.30,6,,,Operational,Operational,"Bessy Bell Moutain, 5km south of Newtownstewart, 17km south of Strabane and 9km northwest of Omagh",Co. Tyrone,Northern Ireland,Northern Ireland,,50592,547973,Northern Ireland Planning Service,,,,,,,3/6/2003,,,,,,,10/1/2005,,,,,,24/4/2008,54.704993,-7.425698,Y,REPD
3170,N00147W,29/6/2011,AMEC,Minch Moor,Wind Onshore,,,21.6,,,,,1.80,12,,,Planning Permission Refused,Application Refused,"Walkerburn
Scottish Borders",Borders,Scotland,Scotland,,336300,633500,Scottish Borders Council,03/00627/FUL,,,,,,11/4/2003,,9/8/2010,,,,,,,,,,,,55.590947,-3.012261,N,REPD
3171,N00150W,6/5/2009,Hainsford Energy,Caton Moor Windfarm Repowering,Wind Onshore,,,16.0,,,,,2.00,8,,,Operational,Operational,"Littledale,
Caton
Lancashire",Lancashire,North West,England,,357298,463963,Lancaster City Council,21331,02/01331/FUL,,,,,7/11/2002,,10/9/2003,,,,1/10/2004,1/10/2004,,,,,1/5/2006,1/6/2006,54.069832,-2.654016,Y,REPD
3172,N00152W,3/5/2017,John Laing Environmental Assets Group,Moel Maelogen A Phase 2,Wind Onshore,,,11.7,,,,,1.30,8,,,Operational,Operational,"Moel Maelogen, Nr Llanrwst, Conwy, Gwynedd",Gwynedd,Wales,Wales,,284700,361300,Conwy County Borough Council,0/27445,,,,,,12/6/2003,,,,,,,26/11/2004,,,,,,1/10/2008,53.136358,-3.724979,Y,REPD
3173,N00153W,26/8/2005,Windworks (National Wind Power),Stumpy Post,Wind Onshore,,,1.3,,,,,,1,,,Planning Permission Refused,Application Refused,"Kingsbridge
South Devon",Devon,South West,England,,274210,47240,South Hams District Council,08/0175/03/F,,,,,,7/3/2003,,28/5/2003,,,,,,,,,,,,50.311629,-3.768019,N,REPD
3174,N00154W,26/11/2004,Eco-Energy Group,Old Quarrington (B),Wind Onshore,,,2.0,,,,,,,,,Planning Permission Refused,Application Refused,"Land near Old Quarrington
Durham City",County Durham,North East,England,,432500,537500,Durham County Council,4/02/550,,,,,,14/6/2002,,13/11/2002,,,,,,,,,,,,54.731447,-1.496848,N,REPD
3175,N00155W,29/6/2011,Lower Winterbourne Wind Farm Ltd,Part Bushes Farm,Wind Onshore,,,24.8,,,,,,,,,Planning Permission Refused,Application Refused,"Part Bushes Farm, Riverside Farm and Tomson Farm
Anderson and Winterbourne
Zelston",Dorset,South West,England,,387240,97840,North Dorset District Council,2-2003-0765,,,,,,1/8/2003,,26/10/2004,,,,,,,,,,,,50.779985,-2.182347,N,REPD
3176,N00156W,26/8/2005,Windworks (National Wind Power),Island Park Lodge,Wind Onshore,,,1.3,,,,,,,,,Planning Application Withdrawn,Application Withdrawn,"Island Park Lodge Caravan and Camping Park
Kingsbridge
Devon",Devon,South West,England,,273200,44700,South Hams District Council,08/0180/02,,,,,,28/1/2002,24/5/2002,,,,,,,,,,,,,50.288580,-3.781344,N,REPD
3177,N00159W,27/2/2018,Munich Re (previously Peel),Scout Moor Windfarm,Wind Onshore,,,65.0,,,,,2.50,26,,,Operational,Operational,"Land at Scout Moor, off Edenfield Road, Rochdale",Lancashire,North West,England,,382400,419200,DECC (S36),,,,,,,30/6/2003,,,,,,,25/5/2005,,,,,1/9/2007,1/6/2008,53.668992,-2.267857,Y,REPD
3178,N00162W,30/5/2009,Wind Prospect,Morris Fen (Wind),Wind Onshore,,,16.0,,,,,,,,,Planning Permission Refused,Application Refused,"Morris Fen, Near Thorney (NEE), Peterborough",Cambridgeshire,Eastern,England,,530000,305000,Peterborough City Council,03/01247/FUL,,,,,,5/9/2003,,23/4/2004,,,,,,,,,,,,52.627219,-0.080775,N,REPD
3179,N00163W,26/9/2005,Private Developer,The Haven,Wind Onshore,,,1.2,,,,,1.20,1,,,Operational,Operational,"The Haven
Oxhill Farm
Blackmor Park
Malvern
Worcestershire",Hereford and Worcester,West Midlands,England,,378300,247900,Malvern Hills District Council,02\01784\FUL,,,,,,18/12/2002,,,,,,,20/2/2003,,,,,,5/11/2003,52.128987,-2.318408,Y,REPD
3180,N00166W,24/11/2015,Scottish Power Renewables,Clatto,Wind Onshore,,,30.0,,,,,,,,,Planning Permission Refused,Application Refused,"Kennoway
Fife",Fife,Scotland,Scotland,,335000,705000,Fife Council,03/03397/EEIA,P/PPA/250/507,,,,,24/9/2003,,1/11/2004,,,,,,,,,,,,56.233075,-3.050107,N,REPD
3181,N00169W,7/11/2007,Private Developer,The Stables (Edgeworth),Wind Onshore,,,2.6,,,,,,,,,Planning Permission Refused,Application Refused,"The Stables
Uglow Farm
Broadhead Road
Edgeworth
BL7 0JN",Lancashire,North West,England,,374100,416800,Blackburn with Darwen Borough Council,10/03/0689,,,,,,18/7/2003,,21/10/2004,,,,,,,,,,,,53.647075,-2.393276,N,REPD
3182,N00172W,9/5/2006,Scotrenewables,Hill of Lieurary,Wind Onshore,,,8.0,,,,,,3,,,Planning Permission Refused,Application Refused,"Hill of Lieurary
Westfield
Thurso
Caithness",Highland,Scotland,Scotland,,308500,961500,Highland Council,CA2003323,P/PPA/270/369,,,,,10/7/2003,,16/9/2005,,,,,,,,,,,,58.531944,-3.573114,N,REPD
3183,N00173W,6/5/2009,Renewable Development Company (RDC),Strathbora,Wind Onshore,,,46.0,,,,,,19,,,Planning Application Withdrawn,Application Withdrawn,"Strath Brora
Rogart
Sutherland",Highland,Scotland,Scotland,,272100,911100,Highland Council,SU2003332,,,,,,,6/5/2009,,,,,,,,,,,,,58.070435,-4.169903,N,REPD
3184,N00174W,26/10/2005,,Mynydd James Wind Farm,Wind Onshore,,,31.2,,,,,1.30,24,,,Planning Application Withdrawn,Application Withdrawn,"Coitoi Mountain, Blaenau Gwent",Gwent,Wales,Wales,,321022,209556,Blaenau Gwent County Borough Council,2003/0494,,,,,,,26/10/2005,,,,,,,,,,,,,51.779079,-3.146202,N,REPD
3186,N00179W,6/1/2010,National Wind Power,The Hollies,Wind Onshore,,,2.6,,,,,1.30,2,,,Operational,Operational,"The Hollies
High Lane 
Croft
Skegness
pe24 4sh",Lincolnshire,East Midlands,England,,549995,362998,East Lindsey District Council,S/039/711/02,,,,,,2/7/2002,,29/10/2004,,,,,,,,,,1/9/2007,1/1/2008,53.143046,0.241108,Y,REPD
3187,N00180W,9/9/2004,Glen Devon Energy Ltd,Balado Windfarm,Wind Onshore,,,5.6,,,,,,,,,Planning Permission Refused,Application Refused,"Balado
Kinross",Tayside,Scotland,Scotland,,309500,702500,Perth and Kinross Council,02-01464-FUL,P/PPA/340/283,,,,,30/8/2002,,1/1/2004,,,,,,,,,,,,56.206448,-3.460459,N,REPD
3188,N00181W,4/1/2010,Your Energy,Laughton Wind Farm,Wind Onshore,,,16.0,,,,,2.00,8,,,Planning Permission Refused,Application Refused,"Mount Pleasant Farm, Scotton Rd,  (1km east of Laughton and 8km northeast of the centre of Gainsborough), Loughton",Lincolnshire,East Midlands,England,,487500,397500,West Lindsey District Council,M03/P/1152,,,,,,3/11/2003,,25/8/2004,,,,,,,,,,,,53.467002,-0.683388,N,REPD
3189,N00184W,8/10/2013,Ecotricity,Symphony Farm,Wind Onshore,,,3.9,,,,,,,,,Planning Permission Refused,Application Refused,"Symphony Farm, Cucklington, South Somerset",Somerset,South West,England,,376500,127500,South Somerset District Council,03480FUL,,,,,,1/10/2003,,9/3/2004,,,,,,,,,,,,51.046359,-2.336599,N,REPD
3190,N00186W,28/10/2010,West Coast Energy (agents for Tullo Wind Ltd and GE Wind),Tullo Farm,Wind Onshore,,,17.5,,,,,2.50,7,,,Operational,Operational,"Tullo Farm, Laurencekirk, Aberdeenshire
Garvock
Laurencekirk",Grampian,Scotland,Scotland,,387283,785873,Aberdeenshire Council,APP/2003/0756,,,,,,13/10/2003,,,,,,,30/6/2004,,,,,1/4/2010,7/9/2010,56.963895,-2.210766,Y,REPD
3191,N00192W,4/12/2017,Gravis Capital Management,Garves Mountain Farm,Wind Onshore,,,15.0,,,,,3.00,5,,,Operational,Operational,"Garves Mountain Farm, Tullaghans Road
(access adjacent to no. 91), Dunloy.
Ballymoney",Co. Antrim,Northern Ireland,Northern Ireland,,108200,577000,Northern Ireland Planning Service,D/2003/0329/F,,,,,,11/6/2003,,,,,,,20/11/2006,,,,,1/1/2009,1/1/2009,55.001742,-6.563909,Y,REPD
3193,N00199W,5/1/2010,Enertrag,Guestwick,Wind Onshore,,,12.0,,,,,2.00,6,,,Planning Permission Refused,Application Refused,"Guestwick, Skitfield Road",Norfolk,Eastern,England,,606098,327057,Broadland District Council,20041819,,,,,,15/11/2004,,31/3/2005,,,,,,,,,,,,52.801703,1.055919,N,REPD
3194,N00200W,3/9/2007,Bristol Port Authority,Avonmouth Port,Wind Onshore,,,6.0,,,,,2.00,3,,,Operational,Operational,Avonmouth Port,Avon,South West,England,,351335,179980,Bristol City Council,05/03131/F,,,,,,8/8/2005,,,,,,,16/12/2005,,,,,,20/8/2007,51.516632,-2.702732,Y,REPD
3195,N00202W,31/7/2007,Renewable Energy Systems (RES),Crow Holt Windfarm,Wind Onshore,,,20.0,,,,,,10,,,Planning Permission Refused,Application Refused,"Crow Holt
Grove
Retford",Nottinghamshire,East Midlands,England,,475250,379250,Bassetlaw District Council,24/05/00003,,,,,,31/3/2005,,12/7/2007,,,,,,,,,,,,53.304882,-0.872215,N,REPD
3196,N00203W,5/1/2010,Lincolnshire Windpower Limited,Withern,Wind Onshore,,,1.3,,,,,1.30,1,,,Planning Permission Refused,Application Refused,"Stain Lane
Withern
Lincs",Lincolnshire,East Midlands,England,,545100,383980,East Lindsey District Council,N/212/02279/05,,,,,,21/9/2005,,12/6/2006,,,,,,,,,,,,53.332866,0.177526,N,REPD
3197,N00204W,29/6/2011,Star Energy,Welton Gathering Centre,Wind Onshore,,,2.0,,,,,2.00,1,,,Planning Application Withdrawn,Application Withdrawn,"Welton Gathering Centre
Barfields Lane
Sudbroke",Lincolnshire,East Midlands,England,,504380,374990,West Lindsey District Council,M03/p/1291,,,,,,,29/6/2011,,,,,,,,,,,,,53.261675,-0.436626,N,REPD
